,Idade,Salario
9948,32,5464.0
9949,32,5148.0
9950,31,5255.74
9951,32,5032.0
9952,30,5347.0
9953,33,5282.0
9954,32,5230.0
9955,27,4538.0
9956,34,5848.64
9957,27,4975.0
9958,31,5119.0
9959,33,5556.0
9960,31,5471.0
9961,32,5538.0
9962,36,5849.62
9963,36,5892.0
9964,37,5960.0
9965,34,6204.0
9966,33,5257.0
9967,32,5278.28
9968,28,5174.0
9969,31,5596.0
9970,30,5199.0
9971,34,5760.0
9972,31,5574.0
9973,35,5864.0
9974,29,5094.0
9975,31,5370.0
9976,35,5771.22
9977,34,5558.0
9978,29,5205.0
9979,34,5575.22
9980,33,5638.92
9981,27,4554.0
9982,30,5353.74
9983,31,5132.26
9985,35,5881.0
9986,33,5712.0
9987,35,5866.0
9988,33,5943.0
9989,35,6075.0
9990,30,5109.0
9991,31,5418.0
9992,31,5568.0
9993,31,5355.0
9994,32,5633.0
9995,31,5016.0
9996,29,5329.0
9997,34,5581.0
9998,28,5061.0
9999,33,5519.0
